campaign_id,contact,month,campaign,previous,poutcome,pdays
1701,cellular,feb,1,1,failure,267
1702,cellular,feb,1,1,other,261
1703,cellular,feb,1,2,failure,275
1704,cellular,feb,2,4,other,232
1705,cellular,feb,4,3,failure,175
1706,cellular,feb,4,2,failure,251
1707,cellular,feb,7,4,other,266
1708,cellular,feb,2,1,failure,196
1709,cellular,feb,2,2,failure,260
1710,cellular,feb,1,1,other,80
1711,cellular,feb,1,1,failure,205
1712,cellular,feb,3,1,success,211
1713,cellular,feb,8,1,other,267
1714,cellular,feb,2,4,failure,216
1715,cellular,feb,2,2,other,8
1716,cellular,feb,12,0,unknown,-1
1717,cellular,feb,2,2,failure,177
1718,cellular,feb,5,1,other,261
1719,cellular,feb,1,1,failure,198
1720,cellular,feb,2,27,other,189
1721,cellular,feb,2,1,failure,224
1722,cellular,feb,2,3,other,8
1723,cellular,feb,2,1,other,202
1724,cellular,feb,7,15,failure,80
1725,cellular,feb,3,2,other,8
1726,cellular,feb,2,1,failure,276
1727,cellular,feb,3,1,failure,260
1728,cellular,feb,2,4,failure,258
1729,cellular,feb,2,2,failure,252
1730,cellular,feb,3,8,other,206
1731,cellular,feb,5,1,failure,230
1732,cellular,feb,3,2,failure,276
1733,cellular,feb,3,1,other,254
1734,cellular,feb,2,4,failure,199
1735,cellular,feb,3,4,failure,212
1736,cellular,feb,4,1,failure,253
1737,telephone,feb,5,5,other,190
1738,cellular,feb,3,2,success,251
1739,cellular,feb,2,10,other,8
1740,cellular,feb,8,2,other,9
1741,cellular,feb,4,2,failure,213
1742,cellular,feb,2,1,failure,214
1743,cellular,feb,3,3,other,9
1744,telephone,feb,6,9,failure,213
1745,telephone,feb,2,7,other,9
1746,cellular,feb,5,6,other,268
1747,cellular,feb,2,2,other,9
1748,cellular,feb,6,27,other,190
1749,cellular,feb,6,14,failure,256
1750,cellular,feb,6,5,other,245
1751,cellular,feb,6,2,failure,275
1752,cellular,feb,4,1,failure,200
1753,cellular,feb,8,3,other,9
1754,cellular,feb,3,5,other,9
1755,cellular,feb,1,1,other,212
1756,cellular,feb,1,1,success,92
1757,cellular,feb,1,2,failure,254
1758,telephone,feb,1,2,failure,274
1759,cellular,feb,8,9,other,268
1760,cellular,feb,1,2,failure,182
1761,cellular,feb,1,2,failure,212
1762,cellular,feb,1,3,failure,245
1763,cellular,feb,1,1,other,9
1764,cellular,feb,8,4,other,212
1765,cellular,feb,3,2,failure,254
1766,telephone,feb,2,1,failure,204
1767,cellular,feb,3,1,success,213
1768,cellular,feb,6,1,other,273
1769,cellular,feb,2,2,failure,207
1770,telephone,feb,5,1,other,276
1771,cellular,feb,4,4,success,200
1772,cellular,feb,10,3,failure,207
1773,cellular,feb,2,1,failure,268
1774,telephone,feb,4,2,other,9
1775,cellular,feb,5,2,failure,273
1776,cellular,feb,2,6,failure,197
1777,cellular,feb,2,1,other,261
1778,cellular,feb,2,1,failure,234
1779,cellular,feb,7,1,failure,217
1780,cellular,feb,3,5,failure,212
1781,telephone,feb,9,0,unknown,-1
1782,cellular,feb,2,5,failure,206
1783,telephone,feb,8,7,failure,273
1784,cellular,feb,2,4,failure,192
1785,cellular,feb,16,0,unknown,-1
1786,cellular,feb,2,1,failure,246
1787,cellular,feb,7,5,failure,227
1788,cellular,feb,3,4,failure,263
1789,telephone,feb,2,6,failure,205
1790,telephone,feb,2,2,other,9
1791,cellular,feb,2,1,failure,274
1792,cellular,feb,4,3,other,211
1793,cellular,feb,2,1,failure,197
1794,cellular,feb,2,7,failure,1
1795,cellular,feb,5,1,failure,259
1796,cellular,feb,18,0,unknown,-1
1797,cellular,feb,3,4,other,253
1798,cellular,feb,3,1,failure,262
1799,cellular,feb,3,1,other,9
1800,cellular,feb,2,2,failure,279
1801,telephone,feb,5,7,failure,196
1802,telephone,feb,10,0,unknown,-1
1803,telephone,feb,3,1,failure,221
1804,cellular,feb,7,13,failure,193
1805,telephone,feb,12,2,other,256
1806,telephone,feb,13,0,unknown,-1
1807,cellular,feb,4,2,other,12
1808,cellular,feb,2,4,other,12
1809,cellular,feb,2,2,failure,213
1810,cellular,feb,5,4,failure,265
1811,cellular,feb,3,1,failure,256
1812,cellular,feb,4,3,other,208
1813,cellular,feb,5,2,failure,252
1814,cellular,feb,7,1,other,280
1815,cellular,feb,8,9,other,174
1816,cellular,feb,3,15,other,195
1817,cellular,feb,4,1,failure,258
1818,cellular,feb,3,4,failure,259
1819,cellular,feb,1,1,success,88
1820,telephone,feb,12,0,unknown,-1
1821,cellular,feb,5,1,other,256
1822,cellular,feb,7,9,success,248
1823,cellular,feb,14,0,unknown,-1
1824,cellular,feb,21,0,unknown,-1
1825,cellular,feb,2,3,other,199
1826,cellular,feb,5,1,failure,279
1827,cellular,feb,4,7,failure,256
1828,cellular,feb,3,3,other,12
1829,cellular,feb,5,1,other,12
1830,cellular,feb,2,7,failure,203
1831,telephone,feb,7,6,failure,194
1832,cellular,feb,3,1,other,280
1833,telephone,feb,7,9,failure,272
1834,cellular,feb,6,3,failure,264
1835,cellular,feb,5,12,failure,209
1836,cellular,feb,3,2,failure,257
1837,cellular,feb,6,1,other,12
1838,cellular,feb,3,2,other,12
1839,cellular,feb,2,1,failure,256
1840,cellular,feb,4,2,other,180
1841,cellular,feb,3,4,other,277
1842,cellular,feb,4,7,failure,193
1843,cellular,feb,2,1,failure,216
1844,cellular,feb,3,4,other,236
1845,cellular,feb,3,4,other,252
1846,cellular,feb,3,1,other,12
1847,cellular,feb,1,1,failure,85
1848,cellular,feb,1,2,failure,279
1849,cellular,feb,2,2,failure,188
1850,telephone,feb,11,0,unknown,-1
1851,cellular,feb,2,1,success,93
1852,cellular,feb,1,1,failure,6
1853,cellular,feb,1,2,failure,184
1854,cellular,feb,1,3,failure,84
1855,cellular,feb,4,2,failure,85
1856,cellular,feb,4,3,failure,210
1857,cellular,feb,1,1,failure,193
1858,cellular,feb,2,1,failure,84
1859,cellular,feb,2,3,failure,85
1860,cellular,feb,9,1,failure,85
1861,telephone,feb,21,0,unknown,-1
1862,cellular,feb,3,5,failure,200
1863,cellular,feb,1,1,other,257
1864,cellular,feb,1,1,failure,92
1865,cellular,feb,20,0,unknown,-1
1866,cellular,feb,3,2,failure,94
1867,cellular,feb,2,12,other,219
1868,cellular,feb,1,2,failure,227
1869,cellular,feb,1,1,failure,24
1870,telephone,feb,1,1,failure,101
1871,cellular,feb,5,5,failure,21
1872,cellular,feb,3,8,failure,99
1873,cellular,feb,1,1,failure,101
1874,cellular,feb,1,1,success,100
1875,cellular,feb,1,1,failure,261
1876,cellular,feb,4,3,failure,225
1877,cellular,feb,1,6,success,102
1878,cellular,feb,1,1,other,270
1879,cellular,mar,4,0,unknown,-1
1880,telephone,mar,4,0,unknown,-1
1881,cellular,mar,2,0,unknown,-1
1882,cellular,mar,4,7,failure,103
1883,cellular,mar,1,0,unknown,-1
1884,telephone,mar,5,0,unknown,-1
1885,cellular,mar,3,0,unknown,-1
1886,cellular,mar,5,0,unknown,-1
1887,cellular,mar,12,0,unknown,-1
1888,cellular,mar,6,0,unknown,-1
1889,telephone,mar,2,0,unknown,-1
1890,telephone,mar,3,0,unknown,-1
1891,cellular,mar,13,0,unknown,-1
1892,cellular,mar,4,4,other,102
1893,cellular,mar,2,2,failure,196
1894,telephone,mar,1,0,unknown,-1
1895,telephone,mar,12,0,unknown,-1
1896,cellular,mar,1,1,failure,104
1897,cellular,mar,1,2,other,107
1898,cellular,mar,2,1,failure,106
1899,cellular,mar,9,0,unknown,-1
1900,cellular,mar,2,6,success,199
1901,telephone,mar,9,0,unknown,-1
1902,cellular,mar,2,1,failure,120
1903,cellular,mar,2,4,failure,224
1904,cellular,mar,2,3,failure,112
1905,cellular,mar,1,7,failure,210
1906,cellular,mar,7,0,unknown,-1
1907,cellular,mar,11,1,other,282
1908,cellular,mar,6,4,failure,115
1909,cellular,mar,3,2,success,238
1910,cellular,mar,2,1,failure,41
1911,cellular,mar,8,0,unknown,-1
1912,cellular,mar,19,0,unknown,-1
1913,cellular,mar,2,2,failure,294
1914,cellular,mar,10,0,unknown,-1
1915,cellular,mar,4,2,failure,121
1916,cellular,mar,1,3,other,49
1917,cellular,mar,2,2,failure,231
1918,cellular,mar,2,2,failure,130
1919,cellular,mar,3,13,other,239
1920,cellular,mar,2,5,failure,129
1921,cellular,mar,15,0,unknown,-1
1922,cellular,mar,1,2,failure,230
1923,cellular,mar,2,1,other,257
1924,cellular,apr,2,2,failure,131
1925,cellular,apr,3,0,unknown,-1
1926,cellular,apr,1,0,unknown,-1
1927,cellular,apr,2,0,unknown,-1
1928,cellular,apr,2,1,failure,133
1929,cellular,apr,2,1,failure,239
1930,cellular,apr,1,1,other,329
1931,cellular,apr,1,2,failure,238
1932,cellular,apr,1,1,other,135
1933,cellular,apr,1,3,other,261
1934,cellular,apr,1,1,failure,307
1935,cellular,apr,1,1,other,303
1936,cellular,apr,1,3,failure,133
1937,cellular,apr,2,4,other,225
1938,cellular,apr,2,1,failure,253
1939,cellular,apr,4,4,failure,329
1940,cellular,apr,2,2,failure,135
1941,cellular,apr,3,2,failure,132
1942,cellular,apr,4,0,unknown,-1
1943,telephone,apr,3,0,unknown,-1
1944,telephone,apr,2,0,unknown,-1
1945,cellular,apr,1,3,failure,132
1946,cellular,apr,6,0,unknown,-1
1947,cellular,apr,1,2,failure,331
1948,cellular,apr,1,2,other,308
1949,cellular,apr,1,2,failure,134
1950,cellular,apr,2,5,failure,135
1951,cellular,apr,1,1,failure,267
1952,cellular,apr,2,1,failure,267
1953,cellular,apr,1,2,failure,300
1954,cellular,apr,1,1,failure,136
1955,cellular,apr,1,1,other,136
1956,cellular,apr,1,2,failure,64
1957,telephone,apr,1,0,unknown,-1
1958,cellular,apr,3,8,failure,217
1959,cellular,apr,2,4,failure,133
1960,cellular,apr,2,2,failure,314
1961,cellular,apr,1,1,failure,287
1962,cellular,apr,2,3,failure,258
1963,cellular,apr,3,1,other,330
1964,cellular,apr,2,3,failure,261
1965,cellular,apr,2,6,failure,133
1966,cellular,apr,1,5,failure,332
1967,cellular,apr,1,2,failure,332
1968,cellular,apr,2,4,failure,227
1969,cellular,apr,1,3,failure,302
1970,cellular,apr,1,2,failure,323
1971,cellular,apr,1,3,failure,135
1972,cellular,apr,1,1,failure,318
1973,cellular,apr,1,1,failure,332
1974,cellular,apr,2,1,failure,333
1975,cellular,apr,1,5,failure,136
1976,cellular,apr,2,2,failure,136
1977,cellular,apr,14,2,failure,60
1978,telephone,apr,2,6,failure,136
1979,cellular,apr,1,1,other,133
1980,cellular,apr,1,3,failure,270
1981,cellular,apr,2,7,other,249
1982,cellular,apr,1,2,success,31
1983,cellular,apr,2,1,failure,240
1984,cellular,apr,1,1,failure,135
1985,cellular,apr,2,12,failure,248
1986,telephone,apr,4,4,other,262
1987,cellular,apr,2,1,failure,326
1988,cellular,apr,2,1,failure,138
1989,cellular,apr,2,2,failure,255
1990,cellular,apr,1,3,success,265
1991,telephone,apr,6,5,failure,307
1992,cellular,apr,1,1,success,139
1993,cellular,apr,2,1,failure,335
1994,cellular,apr,3,9,failure,313
1995,cellular,apr,2,17,failure,222
1996,cellular,apr,10,0,unknown,-1
1997,cellular,apr,2,1,failure,307
1998,cellular,apr,2,2,failure,266
1999,cellular,apr,1,1,failure,312
2000,cellular,apr,1,15,failure,305
2001,cellular,apr,2,5,other,136
2002,cellular,apr,1,16,failure,257
2003,cellular,apr,2,1,failure,270
2004,cellular,apr,3,1,failure,136
2005,cellular,apr,3,7,failure,136
2006,cellular,apr,1,4,other,335
2007,cellular,apr,3,1,failure,325
2008,telephone,apr,2,2,success,138
2009,telephone,apr,2,1,other,270
2010,cellular,apr,2,2,failure,327
2011,cellular,apr,3,3,failure,256
2012,telephone,apr,3,15,failure,249
2013,cellular,apr,1,1,failure,336
2014,cellular,apr,3,2,other,335
2015,cellular,apr,5,0,unknown,-1
2016,cellular,apr,1,1,other,307
2017,cellular,apr,4,4,other,309
2018,cellular,apr,2,2,failure,138
2019,cellular,apr,1,1,failure,328
2020,cellular,apr,1,4,failure,243
2021,cellular,apr,1,3,failure,266
2022,cellular,apr,1,1,failure,138
2023,cellular,apr,2,6,other,138
2024,cellular,apr,1,1,failure,322
2025,cellular,apr,1,2,failure,253
2026,cellular,apr,1,2,other,266
2027,cellular,apr,3,2,failure,322
2028,cellular,apr,1,1,failure,140
2029,cellular,apr,1,1,other,314
2030,cellular,apr,1,2,failure,267
2031,cellular,apr,1,3,failure,137
2032,cellular,apr,1,2,failure,140
2033,cellular,apr,3,2,failure,140
2034,cellular,apr,1,2,success,39
2035,cellular,apr,2,3,failure,230
2036,cellular,apr,1,2,other,251
2037,cellular,apr,1,2,other,243
2038,cellular,apr,1,1,failure,330
2039,cellular,apr,2,22,failure,224
2040,cellular,apr,1,10,failure,228
2041,cellular,apr,1,1,failure,316
2042,cellular,apr,3,1,failure,313
2043,cellular,apr,3,1,other,322
2044,cellular,apr,1,11,failure,328
2045,cellular,apr,3,3,failure,140
2046,cellular,apr,2,3,other,267
2047,telephone,apr,4,0,unknown,-1
2048,cellular,apr,7,0,unknown,-1
2049,cellular,apr,4,1,failure,331
2050,telephone,apr,1,2,failure,139
2051,cellular,apr,1,4,failure,231
2052,cellular,apr,1,1,other,323
2053,cellular,apr,1,25,failure,292
2054,cellular,apr,1,1,failure,295
2055,cellular,apr,1,3,failure,322
2056,cellular,apr,5,4,failure,139
2057,cellular,apr,1,4,failure,308
2058,cellular,apr,3,7,failure,141
2059,cellular,apr,1,5,failure,139
2060,cellular,apr,1,1,failure,335
2061,cellular,apr,2,1,other,310
2062,cellular,apr,1,4,failure,267
2063,cellular,apr,1,2,success,141
2064,cellular,apr,1,1,failure,294
2065,cellular,apr,1,2,failure,306
2066,cellular,apr,2,2,failure,261
2067,cellular,apr,1,3,other,141
2068,cellular,apr,1,1,failure,313
2069,cellular,apr,2,7,failure,254
2070,cellular,apr,1,2,failure,231
2071,cellular,apr,1,1,failure,300
2072,cellular,apr,4,8,other,320
2073,telephone,apr,7,0,unknown,-1
2074,cellular,apr,3,4,other,317
2075,cellular,apr,2,4,failure,139
2076,cellular,apr,2,3,failure,264
2077,cellular,apr,2,2,other,289
2078,cellular,apr,2,3,failure,57
2079,cellular,apr,4,3,failure,295
2080,cellular,apr,4,5,failure,321
2081,cellular,apr,2,3,failure,314
2082,cellular,apr,1,1,failure,323
2083,cellular,apr,4,3,failure,316
2084,cellular,apr,1,2,other,275
2085,cellular,apr,1,1,other,325
2086,cellular,apr,2,6,failure,316
2087,cellular,apr,1,1,failure,142
2088,cellular,apr,5,4,failure,142
2089,cellular,apr,1,2,other,316
2090,cellular,apr,2,1,failure,262
2091,cellular,apr,1,2,failure,329
2092,cellular,apr,4,8,other,314
2093,cellular,apr,2,2,failure,339
2094,cellular,apr,1,4,failure,140
2095,cellular,apr,2,1,success,163
2096,cellular,apr,2,3,failure,332
2097,cellular,apr,2,5,failure,141
2098,cellular,apr,2,1,failure,301
2099,telephone,apr,2,1,failure,140
2100,cellular,apr,2,6,failure,140
2101,cellular,apr,5,3,other,315
2102,cellular,apr,2,1,failure,331
2103,cellular,apr,3,6,failure,321
2104,cellular,apr,2,1,failure,323
2105,cellular,apr,12,1,failure,337
2106,cellular,apr,2,7,failure,141
2107,cellular,apr,2,2,other,315
2108,cellular,apr,2,2,failure,140
2109,cellular,apr,1,5,failure,323
2110,cellular,apr,1,2,other,333
2111,cellular,apr,1,8,failure,300
2112,cellular,apr,3,2,failure,256
2113,cellular,apr,1,2,failure,327
2114,cellular,apr,1,1,failure,144
2115,cellular,apr,3,6,failure,143
2116,cellular,apr,2,3,failure,147
2117,cellular,apr,2,1,failure,334
2118,cellular,apr,2,5,failure,228
2119,cellular,apr,2,2,other,340
2120,cellular,apr,2,1,failure,327
2121,cellular,apr,1,1,failure,334
2122,cellular,apr,3,1,failure,327
2123,cellular,apr,1,2,failure,144
2124,cellular,apr,2,1,failure,319
2125,cellular,apr,1,5,failure,262
2126,cellular,apr,2,1,failure,146
2127,cellular,apr,2,2,failure,280
2128,cellular,apr,1,1,failure,17
2129,cellular,apr,3,1,other,146
2130,telephone,apr,6,0,unknown,-1
2131,cellular,apr,3,1,failure,328
2132,cellular,apr,1,2,failure,314
2133,cellular,apr,4,1,failure,144
2134,cellular,apr,1,1,failure,263
2135,telephone,apr,3,2,failure,326
2136,cellular,apr,1,2,failure,74
2137,telephone,apr,1,1,failure,146
2138,cellular,apr,1,1,other,334
2139,cellular,apr,2,1,other,316
2140,telephone,apr,5,0,unknown,-1
2141,cellular,apr,5,3,other,145
2142,cellular,apr,1,1,failure,148
2143,cellular,apr,3,2,failure,271
2144,cellular,apr,1,2,failure,147
2145,cellular,apr,2,3,failure,145
2146,cellular,apr,8,0,unknown,-1
2147,cellular,apr,2,2,failure,337
2148,cellular,apr,4,1,failure,319
2149,cellular,apr,6,3,failure,272
2150,cellular,apr,3,2,failure,323
2151,cellular,apr,12,0,unknown,-1
2152,telephone,apr,2,3,failure,327
2153,cellular,apr,2,2,failure,341
2154,cellular,apr,2,4,failure,299
2155,cellular,apr,3,1,failure,330
2156,cellular,apr,3,2,failure,258
2157,cellular,apr,1,3,failure,316
2158,cellular,apr,1,1,failure,146
2159,cellular,apr,1,6,failure,148
2160,cellular,apr,1,3,failure,323
2161,cellular,apr,1,2,other,268
2162,cellular,apr,1,4,failure,148
2163,cellular,apr,2,1,failure,344
2164,cellular,apr,1,1,failure,264
2165,cellular,apr,1,1,failure,145
2166,cellular,apr,2,2,success,320
2167,cellular,apr,1,1,failure,271
2168,cellular,apr,2,2,failure,320
2169,cellular,apr,2,1,failure,337
2170,cellular,apr,3,2,failure,146
2171,cellular,apr,5,9,failure,145
2172,cellular,apr,2,4,failure,146
2173,cellular,apr,2,1,failure,329
2174,cellular,apr,3,5,other,145
2175,cellular,apr,3,3,success,271
2176,cellular,apr,4,2,failure,327
2177,cellular,apr,4,3,other,335
2178,cellular,apr,1,1,other,272
2179,cellular,apr,2,3,other,266
2180,cellular,apr,1,3,failure,146
2181,cellular,apr,1,2,other,148
2182,cellular,apr,1,2,failure,330
2183,cellular,apr,1,1,failure,149
2184,cellular,apr,1,2,failure,316
2185,cellular,apr,5,2,other,149
2186,cellular,apr,2,2,failure,146
2187,cellular,apr,1,3,failure,234
2188,telephone,apr,6,1,other,316
2189,cellular,apr,2,1,failure,321
2190,cellular,apr,1,2,failure,328
2191,cellular,apr,1,3,failure,332
2192,cellular,apr,1,1,failure,342
2193,cellular,apr,3,1,other,324
2194,cellular,apr,1,1,other,336
2195,cellular,apr,1,1,failure,147
2196,cellular,apr,1,1,success,147
2197,cellular,apr,3,1,failure,273
2198,cellular,apr,1,3,failure,342
2199,cellular,apr,1,2,failure,268
2200,cellular,apr,1,1,other,318
2201,cellular,apr,1,1,failure,339
2202,cellular,apr,1,1,failure,317
2203,cellular,apr,2,3,failure,322
2204,cellular,apr,1,4,failure,234
2205,cellular,apr,1,12,failure,317
2206,cellular,apr,1,4,failure,146
2207,cellular,apr,1,4,failure,322
2208,cellular,apr,1,7,other,147
2209,cellular,apr,1,1,failure,331
2210,telephone,apr,1,1,failure,150
2211,cellular,apr,1,1,failure,255
2212,cellular,apr,1,1,failure,150
2213,cellular,apr,1,4,other,345
2214,cellular,apr,1,4,failure,317
2215,telephone,apr,2,7,failure,321
2216,cellular,apr,2,8,failure,149
2217,cellular,apr,1,2,other,328
2218,cellular,apr,2,1,failure,148
2219,cellular,apr,2,6,failure,147
2220,cellular,apr,1,1,failure,273
2221,cellular,apr,1,2,other,342
2222,cellular,apr,2,5,other,149
2223,cellular,apr,1,2,failure,317
2224,cellular,apr,2,1,failure,336
2225,cellular,apr,1,1,failure,346
2226,telephone,apr,2,4,failure,324
2227,cellular,apr,2,1,failure,149
2228,cellular,apr,2,9,other,146
2229,cellular,apr,2,2,failure,335
2230,cellular,apr,2,1,failure,317
2231,cellular,apr,2,2,failure,304
2232,cellular,apr,4,1,other,149
2233,cellular,apr,3,13,success,265
2234,cellular,apr,2,5,other,318
2235,cellular,apr,2,3,other,336
2236,cellular,apr,2,2,failure,248
2237,cellular,apr,2,2,failure,269
2238,cellular,apr,2,1,failure,268
2239,cellular,apr,4,2,failure,149
2240,cellular,apr,2,1,failure,328
2241,cellular,apr,2,2,failure,330
2242,telephone,apr,2,4,failure,150
2243,cellular,apr,2,2,failure,321
2244,cellular,apr,3,4,failure,325
2245,cellular,apr,3,1,failure,345
2246,cellular,apr,3,2,failure,339
2247,telephone,apr,3,1,failure,147
2248,cellular,apr,3,3,other,321
2249,cellular,apr,2,1,other,266
2250,cellular,apr,2,4,other,259
2251,cellular,apr,1,3,other,269
2252,cellular,apr,2,16,other,231
2253,cellular,apr,3,2,failure,282
2254,cellular,apr,4,5,failure,146
2255,cellular,apr,3,1,failure,148
2256,cellular,apr,1,4,success,146
2257,telephone,apr,1,4,other,314
2258,cellular,apr,2,5,failure,262
2259,cellular,apr,1,5,success,314
2260,cellular,apr,2,5,failure,146
2261,cellular,apr,2,3,failure,317
2262,cellular,apr,1,1,failure,281
2263,cellular,apr,1,5,other,148
2264,cellular,apr,1,2,failure,325
2265,cellular,apr,3,2,other,248
2266,telephone,apr,2,8,other,330
2267,cellular,apr,1,2,failure,345
2268,cellular,apr,1,5,failure,260
2269,cellular,apr,1,2,failure,149
2270,cellular,apr,1,1,failure,329
2271,cellular,apr,1,3,failure,326
2272,cellular,apr,1,1,other,281
2273,cellular,apr,1,1,failure,326
2274,cellular,apr,1,1,other,324
2275,cellular,apr,3,2,failure,329
2276,cellular,apr,1,2,failure,343
2277,cellular,apr,1,1,other,338
2278,cellular,apr,1,6,other,305
2279,cellular,apr,1,6,other,339
2280,cellular,apr,1,1,failure,151
2281,cellular,apr,1,4,failure,319
2282,cellular,apr,1,5,failure,340
2283,cellular,apr,2,2,success,345
2284,cellular,apr,1,4,other,301
2285,cellular,apr,1,2,failure,275
2286,cellular,apr,2,2,failure,150
2287,cellular,apr,5,1,failure,331
2288,cellular,apr,1,3,failure,273
2289,cellular,apr,3,3,failure,338
2290,cellular,apr,2,1,failure,322
2291,telephone,apr,1,1,failure,317
2292,cellular,apr,1,2,failure,270
2293,cellular,apr,1,3,failure,337
2294,cellular,apr,1,2,other,336
2295,cellular,apr,2,1,other,324
2296,cellular,apr,1,4,failure,147
2297,cellular,apr,1,5,success,274
2298,cellular,apr,1,1,failure,343
2299,cellular,apr,3,5,failure,338
2300,cellular,apr,1,1,failure,270
2301,cellular,apr,1,3,other,316
2302,cellular,apr,1,2,other,317
2303,cellular,apr,1,2,failure,324
2304,cellular,apr,1,4,failure,149
2305,cellular,apr,1,1,failure,324
2306,cellular,apr,1,11,success,315
2307,telephone,apr,2,24,failure,324
2308,cellular,apr,1,2,failure,263
2309,cellular,apr,1,2,failure,269
2310,cellular,apr,1,2,other,325
2311,cellular,apr,1,2,failure,319
2312,cellular,apr,1,1,failure,333
2313,cellular,apr,1,1,other,339
2314,cellular,apr,1,1,other,316
2315,cellular,apr,1,2,failure,322
2316,cellular,apr,1,1,other,346
2317,cellular,apr,1,1,failure,345
2318,cellular,apr,1,1,failure,338
2319,cellular,apr,1,2,failure,338
2320,cellular,apr,1,2,failure,346
2321,cellular,apr,2,1,failure,318
2322,cellular,apr,2,2,failure,238
2323,cellular,apr,1,1,other,150
2324,cellular,apr,2,3,failure,263
2325,cellular,apr,1,2,failure,14
2326,cellular,apr,1,1,other,343
2327,cellular,apr,2,1,other,322
2328,cellular,apr,1,3,failure,346
2329,cellular,apr,1,3,failure,150
2330,cellular,apr,1,2,failure,57
2331,cellular,apr,1,3,failure,340
2332,cellular,apr,1,5,failure,303
2333,cellular,apr,3,1,other,346
2334,cellular,apr,3,1,other,343
2335,cellular,apr,6,8,other,148
2336,cellular,apr,1,2,failure,318
2337,cellular,apr,2,3,other,316
2338,cellular,apr,1,2,other,260
2339,cellular,apr,7,2,failure,324
2340,cellular,apr,1,1,failure,347
2341,cellular,apr,3,1,other,332
2342,cellular,apr,1,4,failure,323
2343,cellular,apr,3,2,other,345
2344,cellular,apr,1,3,failure,305
2345,cellular,apr,2,4,failure,315
2346,cellular,apr,1,7,failure,260
2347,cellular,apr,2,1,other,339
2348,cellular,apr,1,7,failure,150
2349,cellular,apr,3,3,failure,323
2350,cellular,apr,1,4,other,268
2351,cellular,apr,1,1,failure,344
2352,cellular,apr,2,3,failure,149
2353,cellular,apr,9,0,unknown,-1
2354,cellular,apr,3,2,failure,343
2355,cellular,apr,1,1,other,148
2356,cellular,apr,1,4,success,248
2357,cellular,apr,1,4,failure,270
2358,cellular,apr,1,2,failure,344
2359,cellular,apr,2,1,other,318
2360,cellular,apr,1,3,failure,344
2361,cellular,apr,1,1,failure,15
2362,cellular,apr,2,3,failure,345
2363,cellular,apr,2,1,failure,343
2364,cellular,apr,2,2,failure,329
2365,cellular,apr,2,1,failure,280
2366,cellular,apr,2,2,failure,343
2367,cellular,apr,1,2,failure,148
2368,cellular,apr,1,3,failure,336
2369,cellular,apr,1,2,failure,150
2370,cellular,apr,1,2,failure,282
2371,cellular,apr,1,1,failure,319
2372,cellular,apr,3,1,failure,267
2373,cellular,apr,1,1,other,337
2374,cellular,apr,2,2,failure,344
2375,cellular,apr,1,2,failure,336
2376,cellular,apr,2,2,failure,331
2377,cellular,apr,2,4,failure,344
2378,cellular,apr,4,7,failure,340
2379,cellular,apr,3,2,failure,347
2380,cellular,apr,3,4,failure,74
2381,cellular,apr,2,1,failure,325
2382,telephone,apr,2,2,failure,345
2383,cellular,apr,3,3,failure,302
2384,cellular,apr,2,2,failure,148
2385,cellular,apr,4,1,other,337
2386,cellular,apr,2,1,failure,339
2387,cellular,apr,2,20,other,305
2388,cellular,apr,2,1,failure,304
2389,cellular,apr,2,2,failure,319
2390,cellular,apr,2,15,failure,332
2391,telephone,apr,4,7,other,275
2392,cellular,apr,2,11,other,315
2393,cellular,apr,2,2,failure,254
2394,cellular,apr,2,4,other,150
2395,cellular,apr,2,2,other,343
2396,cellular,apr,2,1,other,331
2397,cellular,apr,2,1,failure,281
2398,cellular,apr,2,2,failure,326
2399,cellular,apr,2,6,other,254
2400,cellular,apr,2,4,other,148
2401,cellular,apr,2,9,other,337
2402,cellular,apr,2,6,failure,318
2403,cellular,apr,3,2,failure,147
2404,cellular,apr,4,2,other,329
2405,cellular,apr,2,2,failure,263
2406,cellular,apr,3,3,failure,274
2407,cellular,apr,2,4,success,147
2408,telephone,apr,2,6,other,332
2409,cellular,apr,2,1,other,333
2410,cellular,apr,5,1,failure,148
2411,cellular,apr,2,1,failure,256
2412,cellular,apr,2,2,failure,240
2413,cellular,apr,2,1,other,317
2414,cellular,apr,3,5,failure,303
2415,cellular,apr,2,7,failure,323
2416,telephone,apr,3,10,other,331
2417,cellular,apr,2,4,failure,322
2418,cellular,apr,3,1,other,326
2419,cellular,apr,2,2,other,336
2420,cellular,apr,4,2,failure,150
2421,cellular,apr,2,2,other,318
2422,cellular,apr,3,15,other,322
2423,cellular,apr,2,3,failure,319
2424,cellular,apr,3,2,failure,325
2425,telephone,apr,2,2,failure,287
2426,cellular,apr,2,1,success,331
2427,cellular,apr,3,1,failure,329
2428,cellular,apr,3,2,other,324
2429,telephone,apr,3,1,success,180
2430,cellular,apr,3,1,failure,318
2431,cellular,apr,2,4,failure,252
2432,cellular,apr,2,3,failure,343
2433,cellular,apr,2,1,failure,147
2434,cellular,apr,3,7,failure,150
2435,cellular,apr,2,1,failure,73
2436,cellular,apr,3,2,failure,326
2437,cellular,apr,3,2,failure,333
2438,cellular,apr,3,1,success,148
2439,cellular,apr,4,9,failure,323
2440,cellular,apr,2,1,other,147
2441,cellular,apr,2,1,failure,302
